"","Key","Bioregion","DateTime","Longitude","Latitude","Year","Month","Day","Time","DFO.Region","Station","Project","Twilight","Tow.Depth","Bottom.Depth","Volume.Filtered.m3","Tow.Ratio","Net.Type","Net.Mouth","Mesh.Size","Species.Richness","Diversity.Shannon","Diversity.Simpson","Diversity.Evenness","DayOfYear","Temp.net","Sali.net","Dens.net","MLD","Stratification","Oxyg.surf","Nitr.surf","Phos.surf","Sili.surf","Chla","Chla.micro","Chla.nano","Chla.pico","PAR","ZEU","POC","PIC","NPGO","PDO","ENSO","NPI"
"2083","IOS201225011801","DeepFjord",2012-05-19 09:26:00,-127.64,51.438,2012,5,19,0.39306,"BC Inlets","RI1","La Perouse","Daylight",295,328,71.6,0.899390243902439,"Bongo VNH",0.56,236,41,2.10356917643468,0.831328231698181,0.566454383717276,140,7.23452908086911,32.6817062351792,1025.44595839562,10.25,0.000820274859894282,246.954568641669,NA,NA,NA,9.04573901494344,7.13873645412266,1.55240400073342,0.354598560087361,39.0603332519531,10.3697299957275,NA,NA,1.6274147,-1.26,27.61,1016.26
"2084","IOS201225013401","DeepShelf",2012-05-20 00:29:00,-127.83,51.001,2012,5,20,0.020833,"Northern Vancouver Island Shelf","CPE1","La Perouse","Night",135,149,34.12,0.906040268456376,"Bongo VNH",0.56,236,28,1.32626129176238,0.57373310809282,0.398013173474952,141,7.53864343677789,32.5203131797757,1025.2775379324,11.75,0.000157387736717969,270.920058689576,NA,NA,NA,0.866305112838745,0.377471339720098,0.252808964007125,0.236024809111522,41.1753692626953,26.2038249969482,878.84375,1.84174350579269e-05,1.6274147,-1.26,27.61,1016.26
"2085","IOS201225013601","DeepFjord",2012-05-21 05:26:00,-124.5,49.467,2012,5,21,0.22639,"Northern Strait of Georgia","CPF2","La Perouse","Daylight",315,325,76.1,0.969230769230769,"Bongo VNH",0.56,236,49,2.36648971749573,0.855144789538136,0.608067571528058,142,8.41097703754458,30.2724370197225,1023.4034077501,10.5,0.000587208164731808,263.597456756411,NA,NA,NA,5.68789863586426,4.28624285297375,0.852971527019677,0.54868425587083,47.1183090209961,13.7733669281006,1517.13757324219,7.86891032475978e-05,1.6274147,-1.26,27.61,1016.26
"2086","IOS201225014001","DeepFjord",2012-05-21 08:57:00,-124.08,49.367,2012,5,21,0.37292,"Central Strait of Georgia","CPF1","La Perouse","Daylight",235,245,38.55,0.959183673469388,"Bongo VNH",0.56,236,54,2.176319573976,0.800375806618176,0.545582421130631,142,8.18593131659384,30.1273238506093,1023.32354186859,11.75,0.000683619553620331,249.70728808608,NA,NA,NA,2.93612551689148,1.98004448161427,0.462227573154861,0.49385346212235,47.5620079040527,12.7605180740356,3408.69970703125,4.47452766820788e-05,1.6274147,-1.26,27.61,1016.26
"2087","IOS201225014201","DeepFjord",2012-05-21 11:10:00,-123.75,49.25,2012,5,21,0.46528,"Central Strait of Georgia","GEO1","La Perouse","Daylight",377,398,98.6,0.947236180904523,"Bongo VNH",0.56,236,59,2.55114185647328,0.869186186310018,0.625657493418292,142,8.28136607882861,30.4510906250024,1023.56173093282,10,0.000850990063268119,250.460966970156,NA,NA,NA,5.31653833389282,3.97222906090124,0.789728633344268,0.554580639647315,46.7324562072754,11.8285627365112,1123.78149414062,0.000529917073436081,1.6274147,-1.26,27.61,1016.26
"2088","IOS201259000701","Nearshore",2012-09-01 07:09:00,-125.07,48.531,2012,9,1,0.29861,"Southern Vancouver Island Shelf (Station C)","E1","La Perouse","Daylight",103,115,40.2,0.895652173913044,"Bongo VNH",0.56,236,36,1.99917833488758,0.782108226254641,0.557881336535894,245,8.79480664398675,33.1229137198895,1025.54562985038,18,0.000266576691669028,217.258028463716,NA,NA,NA,2.11572241783142,1.31341587159848,0.379892647561863,0.422413898671074,30.3949851989746,28.692440032959,260.33447265625,0.000198951223865151,1.3583948,-2.21,27.1,1015.32
"2089","IOS201259001101","Nearshore",2012-09-01 09:33:00,-125.26,48.481,2012,9,1,0.39792,"Southern Vancouver Island Shelf (Station C)","C1","La Perouse","Daylight",148,152,46.55,0.973684210526316,"Bongo VNH",0.56,236,34,2.18772861777936,0.841449032474025,0.620392782447419,245,7.85465158498108,33.4880963711447,1025.97197654699,10.25,0.000981590231232325,174.60498054343,NA,NA,NA,2.11234307289124,1.31071684345601,0.379576480484749,0.422049748950471,30.2085838317871,31.1547164916992,235.768783569336,0.000523420167155564,1.3583948,-2.21,27.1,1015.32
"2090","IOS201259001301","Nearshore",2012-09-01 10:39:00,-125.16,48.437,2012,9,1,0.44444,"Southern Vancouver Island Shelf (Station C)","C2","La Perouse","Daylight",153,160,53.01,0.95625,"Bongo VNH",0.56,236,30,2.06370674085489,0.82461338182747,0.606758887908576,245,7.84799060590144,33.5063808375856,1025.98766254982,11,0.000962786582695042,180.116085543423,NA,NA,NA,1.77236986160278,1.04211323282663,0.348190715457437,0.382065913318713,29.641960144043,31.1238899230957,240.162994384766,0.000337367528118193,1.3583948,-2.21,27.1,1015.32
"2091","IOS201259001501","Nearshore",2012-09-01 12:11:00,-125.35,48.391,2012,9,1,0.50833,"Southern Vancouver Island Shelf (Station C)","C3","La Perouse","Daylight",113,123,24.23,0.91869918699187,"Bongo VNH",0.56,236,30,2.17898499173765,0.831818399491115,0.640652319528951,245,8.00025522273562,33.4435748326763,1025.91352324329,10.5,0.000733128130781316,164.535950824298,NA,NA,NA,2.28933954238892,1.45271502338295,0.396328641851859,0.440295877154106,29.3942775726318,28.081958770752,240.702621459961,0.00011614928371273,1.3583948,-2.21,27.1,1015.32
"2092","IOS201259001701","Nearshore",2012-09-01 14:03:00,-125.37,48.479,2012,9,1,0.58611,"Southern Vancouver Island Shelf (Station C)","LB07","La Perouse","Daylight",147,158,40.97,0.930379746835443,"Bongo VNH",0.56,236,31,2.07221920979096,0.823517962150119,0.603444068482382,245,7.82793550242615,33.449804673444,1025.94355889059,10.25,0.000981374247428498,184.93657013481,NA,NA,NA,2.07591772079468,1.28165678848456,0.376176292585884,0.418084639724233,29.419734954834,30.1617813110352,222.79069519043,0.000379262986825779,1.3583948,-2.21,27.1,1015.32
"2093","IOS201259001901","Nearshore",2012-09-01 15:13:00,-125.5,48.577,2012,9,1,0.63472,"Southern Vancouver Island Shelf (Stations B and D)","B8","La Perouse","Daylight",104,114,30.2,0.912280701754386,"Bongo VNH",0.56,236,30,2.05464270069709,0.815115771306045,0.604093932264816,245,8.24487824327997,33.3191523189322,1025.78196330932,10.75,0.000529527549228599,195.087641252747,NA,NA,NA,3.38416433334351,2.3505918187482,0.513293688018067,0.520278826577239,29.2082195281982,27.2010173797607,257.297271728516,0.000407340616220608,1.3583948,-2.21,27.1,1015.32
"2094","IOS201259002101","Nearshore",2012-09-01 16:16:00,-125.59,48.536,2012,9,1,0.67778,"Southern Vancouver Island Shelf (Stations B and D)","B7","La Perouse","Daylight",70,81,21.08,0.864197530864197,"Bongo VNH",0.56,236,29,2.21486377481647,0.839023117799625,0.657757407321519,245,8.97051509492134,32.8892416018947,1025.34178066492,11.25,0.000617195512508711,205.778691277149,NA,NA,NA,3.80274128913879,2.69929282987001,0.565421489418756,0.538026969850026,29.8195400238037,27.2395248413086,271.66796875,0.000235960265854374,1.3583948,-2.21,27.1,1015.32
"2095","IOS201259002201","Nearshore",2012-09-01 17:23:00,-125.48,48.424,2012,9,1,0.72431,"Southern Vancouver Island Shelf (Station C)","LB08","La Perouse","Daylight",122,140,25.54,0.871428571428571,"Bongo VNH",0.56,236,25,2.30098392528129,0.862317880840308,0.714840848318685,245,8.17425002606399,33.3208747202684,1025.79228458369,13,0.000678815472690057,209.314855098597,22.3714522288392,1.81230037878903,31.1517756519709,2.79145908355713,1.86117920636717,0.446738598053569,0.483541279136391,29.4178619384766,28.6177825927734,261.652740478516,0.000675779825542122,1.3583948,-2.21,27.1,1015.32
"2096","IOS201259002701","Offshore",2012-09-01 21:02:00,-125.8,48.253,2012,9,1,0.87639,"Southern Vancouver Island Shelf (Stations B and D)","LB11","La Perouse","Daylight",189,205,52.05,0.921951219512195,"Bongo VNH",0.56,236,40,2.0345779213629,0.792101601982279,0.551543618237208,245,8.10910494591893,33.4751953476727,1025.93168181541,10,0.000814742977827686,274.91236872448,8.40779405790251,0.996249329691901,11.5039628755587,2.79664731025696,1.86543436242083,0.447286034333792,0.483926913502338,31.799186706543,28.0097236633301,249.899154663086,0.000158578564878553,1.3583948,-2.21,27.1,1015.32
"2097","IOS201259003401","Offshore",2012-09-02 08:21:00,-126.66,48.249,2012,9,2,0.34792,"Southern Vancouver Island Offshore","LC12","La Perouse","Daylight",259,2525,71.66,0.102574257425743,"Bongo VNH",0.56,236,37,2.70712764859104,0.901430918313013,0.749706228189676,246,8.23540233545223,33.3845794090105,1025.81355951193,22,0.0003983061593594,277.878070686021,NA,NA,NA,1.66193687915802,0.956356012760441,0.338019797771129,0.36756106862645,33.0991859436035,33.1301193237305,192.288955688477,0.000108819738670718,1.3583948,-2.21,27.1,1015.32
"2098","IOS201259003901","DeepShelf",2012-09-02 16:43:00,-126.24,48.428,2012,9,2,0.69653,"Southern Vancouver Island Shelf (Stations B and D)","A3","La Perouse","Daylight",255,921,53.6,0.276872964169381,"Bongo VNH",0.56,236,41,1.71649956141581,0.728712734783277,0.462223306989476,246,7.67111919830174,33.6666057360118,1026.14286352235,11,0.000647747047739781,274.335239990937,11.7568834759371,1.13683942804093,14.78404747291,2.9093222618103,1.95798882919468,0.45932228001031,0.492011152605308,32.7512664794922,26.1352920532227,251.813339233398,0.000210381171200424,1.3583948,-2.21,27.1,1015.32
"2099","IOS201259004201","Offshore",2012-09-02 18:08:00,-126.06,48.378,2012,9,2,0.75625,"Southern Vancouver Island Shelf (Stations B and D)","A2","La Perouse","Daylight",234,352,34.24,0.664772727272727,"Bongo VNH",0.56,236,49,1.55675665343223,0.630374015437591,0.400007331835951,246,7.72249815037946,33.6401569389705,1026.11466566289,11.25,0.000727631801807761,267.344356225806,NA,NA,NA,2.98246359825134,2.01820800532184,0.46728912820722,0.496966464722282,32.529727935791,27.4157600402832,244.260223388672,0.000197794011910446,1.3583948,-2.21,27.1,1015.32
"2100","IOS201259004401","DeepShelf",2012-09-02 19:43:00,-126.11,48.491,2012,9,2,0.82222,"Southern Vancouver Island Shelf (Stations B and D)","A1","La Perouse","Daylight",186,196,52.32,0.948979591836735,"Bongo VNH",0.56,236,39,2.05014366631196,0.782348023073015,0.559603976768842,246,7.88488051032044,33.4905074247793,1025.9737212558,12,0.000695291412460949,251.366081181581,18.5027462297131,1.59858569021597,25.5727998663414,3.0098865032196,2.04081245379702,0.470307914873654,0.498766134548928,31.7474155426025,26.6262664794922,244.471984863281,8.53292149258777e-05,1.3583948,-2.21,27.1,1015.32
"2101","IOS201259004701","Nearshore",2012-09-02 21:49:00,-125.9,48.608,2012,9,2,0.90903,"Southern Vancouver Island Shelf (Stations B and D)","B6","La Perouse","Night",81,91,22.16,0.89010989010989,"Bongo VNH",0.56,236,28,2.0108483536599,0.797686536825238,0.60345886560071,246,8.33688066481105,33.1478125972412,1025.64109675499,10,0.000737467709630515,166.829530636374,26.6492354112612,2.11383956719195,37.7285785737726,5.70337104797363,4.29933603034852,0.855673412404868,0.548361605220241,31.3554859161377,22.8576068878174,327.721069335938,4.43775970779825e-05,1.3583948,-2.21,27.1,1015.32
"2102","IOS201259004901","Nearshore",2012-09-02 22:50:00,-125.79,48.666,2012,9,2,0.95208,"Southern Vancouver Island Shelf (Stations B and D)","B5","La Perouse","Night",54,64,17.23,0.84375,"Bongo VNH",0.56,236,33,2.42799860942521,0.880488795362478,0.694406794992567,246,9.59641047967524,32.4336883642129,1024.89683551773,10.5,0.000535592395131878,202.442624184869,NA,NA,NA,5.35251617431641,4.00262950848196,0.795719441749954,0.554167224084491,30.5566482543945,21.7779998779297,297.132232666016,7.09471205482259e-05,1.3583948,-2.21,27.1,1015.32
"2103","IOS201259005601","Nearshore",2012-09-03 04:54:00,-125.79,48.971,2012,9,3,0.20486,"Southern Vancouver Island Shelf (Stations B and D)","LD02","La Perouse","Night",40,44,8.37,0.909090909090909,"Bongo VNH",0.56,236,36,2.42622832917384,0.876120086254908,0.6770519064758,247,10.9729694373494,31.5981322038343,1024.02252275686,10.75,0.00046946480923413,260.621786139071,13.4844183541749,1.35723984512069,28.248945094575,2.07929348945618,1.28434745052928,0.376490835267819,0.418455203659075,31.1013488769531,20.3926010131836,506.331481933594,2.5866105715977e-05,1.3583948,-2.21,27.1,1015.32
"2104","IOS201259005801","Nearshore",2012-09-03 06:24:00,-125.95,48.887,2012,9,3,0.26667,"Southern Vancouver Island Shelf (Stations B and D)","LD04","La Perouse","Daylight",55,62,16.16,0.887096774193548,"Bongo VNH",0.56,236,35,2.37716207487335,0.87327575574826,0.668615852445542,247,10.4068533078065,31.5251037414612,1024.06542646201,10.25,0.000424270765361577,231.440826765087,NA,NA,NA,4.364830493927,3.1702340788108,0.64224335659946,0.552353058516739,31.1848373413086,22.641658782959,355.395874023438,1.75801487785066e-05,1.3583948,-2.21,27.1,1015.32
"2105","IOS201259006401","Offshore",2012-09-03 12:38:00,-126.5,48.595,2012,9,3,0.52639,"Southern Vancouver Island Shelf (Stations B and D)","LD09","La Perouse","Daylight",250,1057,81.28,0.236518448438978,"Bongo VNH",0.56,236,57,2.70967570883308,0.883120820267149,0.670205626723198,247,7.59140438703744,33.5730427408731,1026.08304678127,11,0.000838596863448589,281.588570009431,NA,NA,NA,2.87302494049072,1.9281439396039,0.455413876360697,0.489467124526128,32.5779685974121,25.4253158569336,254.921951293945,0.000202968658413738,1.3583948,-2.21,27.1,1015.32
"2106","IOS201259006601","Offshore",2012-09-03 15:15:00,-126.72,48.481,2012,9,3,0.63611,"Southern Vancouver Island Shelf (Stations B and D)","LD11","La Perouse","Daylight",249,1590,55.48,0.156603773584906,"Bongo VNH",0.56,236,60,2.85676314540585,0.913393999703271,0.69773393567429,247,8.10756217112554,33.4876032571307,1025.93042362508,13,0.000623610684032393,276.187896789489,5.44133496672145,0.793641549872129,8.88621964453364,1.63830006122589,0.938115484041858,0.335831420441702,0.364353156742331,32.8366088867188,30.7500801086426,201.053771972656,8.31965007819235e-05,1.3583948,-2.21,27.1,1015.32
"2107","IOS201259006901","Offshore",2012-09-03 22:47:00,-127.33,48.853,2012,9,3,0.94931,"Southern Vancouver Island Offshore","LG09","La Perouse","Night",256,2072,54.43,0.123552123552124,"Bongo VNH",0.56,236,54,1.42735216871756,0.553763348079559,0.357823483888573,247,7.6377533233982,33.5901902283051,1026.08521797483,14,0.000634314641257272,273.100345482848,NA,NA,NA,2.36187148094177,1.51124731989572,0.403324287257864,0.447299873788189,31.8796672821045,28.9918537139893,236.318099975586,0.000175607710843906,1.3583948,-2.21,27.1,1015.32
"2108","IOS201259007501","DeepShelf",2012-09-04 06:36:00,-126.82,49.186,2012,9,4,0.275,"Southern Vancouver Island Shelf (Stations B and D)","LG04","La Perouse","Daylight",133,146,28.26,0.910958904109589,"Bongo VNH",0.56,236,28,2.11922491258894,0.828014761575303,0.635982847426586,248,7.75075698744149,33.497732071118,1026.00377344977,10,0.000838410738470113,161.536258283129,22.6504714497836,1.84172440262002,34.2225982825408,1.5203310251236,0.847753127586481,0.324801445799047,0.347776451738068,31.410099029541,28.4619922637939,246.18147277832,7.22161494195461e-05,1.3583948,-2.21,27.1,1015.32
"2109","IOS201259007801","Nearshore",2012-09-04 08:46:00,-126.64,49.312,2012,9,4,0.36597,"Southern Vancouver Island Shelf (Stations B and D)","LG02","La Perouse","Daylight",94,100,19.89,0.94,"Bongo VNH",0.56,236,35,2.25990274119025,0.820315678170476,0.635634740145113,248,8.59133170852577,32.7564339924571,1025.30303139539,10.25,0.000600628438228494,159.193636145616,25.2619400895873,2.17691679123794,40.0010435818382,2.62942910194397,1.72860780286388,0.429932405359221,0.470888893720865,31.5839614868164,23.0914688110352,410.928558349609,5.24807874171529e-05,1.3583948,-2.21,27.1,1015.32
"2110","IOS201259008201","Offshore",2012-09-04 20:19:00,-128.19,49.873,2012,9,4,0.84722,"Northern Vancouver Island Offshore","LBP7","La Perouse","Daylight",250,2180,75.93,0.114678899082569,"Bongo VNH",0.56,236,50,2.13668719540644,0.716558135573548,0.546184721419497,248,7.77900072501259,33.5681459156706,1026.04219198507,17,0.000611774066683684,204.078026738342,15.1198579740631,1.32645426656107,24.2473793687798,2.3223123550415,1.47930073413065,0.399498455481555,0.443513165429295,30.6683807373047,27.9821472167969,265.191223144531,0.000221490656258538,1.3583948,-2.21,27.1,1015.32
"2111","IOS201259008701","DeepShelf",2012-09-05 01:36:00,-128,49.998,2012,9,5,0.067361,"Northern Vancouver Island Shelf","LBP5","La Perouse","Night",254,1284,87.2,0.197819314641745,"Bongo VNH",0.56,236,54,2.1261430400094,0.790637502070989,0.533003645838256,249,7.51974848040858,33.7237036690037,1026.20396019201,20,0.000553224355559804,228.170865016106,16.1497310186495,1.44848514758091,25.8611104536306,2.56299734115601,1.674445775151,0.423198954895955,0.46535261110905,30.2227592468262,25.4262199401855,539.608276367188,5.83791807002854e-05,1.3583948,-2.21,27.1,1015.32
"2112","IOS201259009001","DeepShelf",2012-09-05 03:36:00,-127.92,50.054,2012,9,5,0.15,"Northern Vancouver Island Shelf","LBP3","La Perouse","Night",158,164,41.24,0.963414634146341,"Bongo VNH",0.56,236,25,1.86797920152768,0.756948818408375,0.580320367469957,249,7.65223516820195,33.548678360551,1026.05401794725,10.25,0.000560199841036914,190.23942984177,20.4537494819822,1.81425577690429,32.3522432917464,1.45242166519165,0.796295175942638,0.318335232008663,0.33779125724035,30.0607738494873,23.4724617004395,833.887023925781,2.97661063086707e-05,1.3583948,-2.21,27.1,1015.32
"2113","IOS201259009201","Nearshore",2012-09-05 03:58:00,-127.9,50.068,2012,9,5,0.16528,"Northern Vancouver Island Shelf","LBP2","La Perouse","Night",89,96,30.31,0.927083333333333,"Bongo VNH",0.56,236,28,1.81893199706845,0.768351375594592,0.545864454451752,249,8.52586082410811,33.099272034455,1025.57223568215,11,0.000549215633588742,199.153189708571,NA,NA,NA,0.861005663871765,0.373976797480443,0.25207119704771,0.234957669343612,30.0585956573486,21.5018119812012,800.453674316406,2.68985168077052e-05,1.3583948,-2.21,27.1,1015.32
"2114","IOS201259009501","Nearshore",2012-09-05 10:05:00,-128.67,50.717,2012,9,5,0.42083,"Northern Vancouver Island Shelf","CPE2","La Perouse","Daylight",118,123,39.24,0.959349593495935,"Bongo VNH",0.56,236,33,1.93660680116035,0.757487324172841,0.553868901215278,249,8.86329655842037,32.9934768017909,1025.44288477096,13.75,0.000124305660407579,227.937497274009,NA,NA,NA,2.35788440704346,1.50802506392842,0.402937530503347,0.446921812611689,30.3046722412109,31.2272109985352,273.242980957031,4.49916151410434e-05,1.3583948,-2.21,27.1,1015.32
"2115","IOS201259009701","Offshore",2012-09-05 12:51:00,-129.03,50.664,2012,9,5,0.53542,"Northern Vancouver Island Shelf","LQ03","La Perouse","Daylight",250,1287,89.67,0.194250194250194,"Bongo VNH",0.56,236,46,2.5989651509415,0.871369804952279,0.678821775610737,249,7.13393146445307,33.6294911249565,1026.19559229356,10.25,0.000506406763856723,259.402298014806,NA,NA,NA,2.05565071105957,1.26551397690261,0.374290212279836,0.415846521877126,29.1168460845947,30.9304485321045,371.266967773438,8.0424637417309e-05,1.3583948,-2.21,27.1,1015.32
"2116","IOS201259009901","Offshore",2012-09-05 15:27:00,-129.29,50.665,2012,9,5,0.64444,"Northern Vancouver Island Shelf","JI22","La Perouse","Daylight",257,1330,53.8,0.193233082706767,"Bongo VNH",0.56,236,50,2.95088352324257,0.921735854079005,0.75431139314571,249,7.6750477466709,33.4268341707286,1025.94263306287,16,0.000542277800278953,279.760423719082,NA,NA,NA,1.95273530483246,1.18384762934506,0.364765777341129,0.404121898146269,27.8584499359131,31.0064544677734,229.672332763672,0.000219536595977843,1.3583948,-2.21,27.1,1015.32
